"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Ans","dat_AnsReactionTime","dat_Accuracy"
"1595","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",15,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bob had his cleaning all done in the morning. |He turned on the TV for a weather report./","Did Bob clean last night?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",2101,1
"1596","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",16,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Before their act&#44 the circus lions wanted the fresh meat. |The trainers kept it just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",3359,1
"1597","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",17,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk |by raising your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",1909,1
"1598","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",18,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast. |They spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",2359,1
"1599","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",19,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed's father opposed his plan for the future. |They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",3458,1
"1600","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",1576,1
"1601","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1265,1
"1602","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",3565,1
"1603","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",2469,1
"1604","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",1913,1
"1605","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",1376,1
"1606","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",3917,1
"1607","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"N",2020,0
"1608","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"Y",5511,0
"1609","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",3406,1
"1610","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",2238,1
"1611","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",2287,1
"1612","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",32,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick kicked the living room wall in his fury. |A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",3143,1
"1613","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",33,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog |often kept as household pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",2386,1
"1614","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",34,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide. |All of them will attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",4334,1
"1615","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",35,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy finished her work quite early on Friday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",2214,1
"1616","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",36,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare. |It threw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"N",3710,0
"1617","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",37,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog looked at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog look at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"N",2124,1
"1618","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",2222,1
"1619","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"N",2363,1
"1620","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",40,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance. |Most of it pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"N",3496,0
"1621","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"Y",2578,1
"1622","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",1923,1
"1623","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",1930,1
"1624","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"Y",1946,0
"1625","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",2434,1
"1626","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",1,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital. |They went quickly to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Y",2250,1
"1627","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",2,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony sat under a tree reading a good book. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony sit under a tree reading a book?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Y",1618,1
"1628","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",3,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals |that mostly had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"N",1641,1
"1629","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",4,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose was attacked by a man in her apartment. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"N",1699,1
"1630","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",5,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard was invited to Karen's birthday party. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Y",1673,1
"1631","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",6,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband. |The smuggler hid it inside his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"N",1762,0
"1632","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",7,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon backed her car out of the driveway. |She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"N",2507,1
"1633","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",8,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities |who had just recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",1404,1
"1634","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",9,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann had been attending school with her friend. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",1762,1
"1635","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",10,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake wanted to help the third world people. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",1041,1
"1636","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",11,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool. |He was an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",1332,1
"1637","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",12,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill was on the debating team in high school. |He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Y",1202,1
"1638","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",13,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The pilot took off his headset |to speak with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",836,1
"1639","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",14,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to finish the film&#44 the director worked through the night |by skipping his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"N",1899,1
"1640","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",15,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bob worried that rain would ruin his vacation. |He turned on the TV for a weather report./","Did Bob worry about the snow?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",1204,1
"1641","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",16,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Before their act&#44 the circus lions wanted the fresh meat. |The trainers kept it just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",2251,1
"1642","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",17,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk |by raising your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",994,1
"1643","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",18,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast. |They spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",1738,1
"1644","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",19,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed worked with his father in a law office. |They had a heated discussion until midnight./","Did Ed work with his father?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",1042,1
"1645","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",20,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry found typing errors in his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",923,1
"1646","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1340,1
"1647","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",1218,1
"1648","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",23,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat was very good at keeping mice away. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",1243,1
"1649","39N5ACM9HFQFA6ACE6XMULHVHCM9PW",2,"a",24,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen took the nine o'clock bus to her office. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",1515,1
