dat_Subject,list,display_order,type,id,con,fab_stimulus,fab_question,fab_key,fab_instruction,fab_feedback,dat_Trial,dat_LoopNumber,dat_LoopSum,dat_AreaNumber,dat_AreaSum,dat_Ans,dat_AnsReactionTime,dat_Accuracy,dat_GD,dat_NRO,dat_NRI,dat_PRO,dat_PRI,dat_RPD,dat_SRPD,dat_RRT,dat_TRT,dat_NOF,dat_MFD
219,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,2,14,4,2,Y,3563,1,863,0,0,0.0000,0.0000,863,863,623,1486,2,743
219,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the student of the meeting?,Y,,0,60,2,14,5,3,Y,3563,1,2619,1,0,0.5000,0.0000,7374,3354,735,3354,2,1677
219,1,55,filler,filler_28,,/+/The new restaurant became more and more popular with families./,Did the new restaurant become unpopular?,N,,0,61,1,1,1,1,N,2203,1,312,0,0,0.0000,0.0000,312,312,0,312,1,312
219,1,55,filler,filler_28,,/+/The new restaurant became more and more popular with families./,Did the new restaurant become unpopular?,N,,0,61,2,10,1,10,N,2203,1,4436,0,0,0.0000,0.0000,4436,4436,0,4436,1,4436
219,1,56,filler,filler_8,,/+/The postman used up all his energy in the busy afternoon./,Did the postman use up his energy?,Y,,0,62,1,1,1,1,Y,2251,1,335,0,0,0.0000,0.0000,335,335,0,335,1,335
219,1,56,filler,filler_8,,/+/The postman used up all his energy in the busy afternoon./,Did the postman use up his energy?,Y,,0,62,2,11,1,11,Y,2251,1,6448,0,0,0.0000,0.0000,6448,6448,0,6448,1,6448
219,1,57,filler,filler_4,,/+/The teacher did not suggest that the whole book should be read./,Did the teacher suggest reading the whole book?,N,,0,63,1,1,1,1,N,1876,1,358,0,0,0.0000,0.0000,358,358,0,358,1,358
219,1,57,filler,filler_4,,/+/The teacher did not suggest that the whole book should be read./,Did the teacher suggest reading the whole book?,N,,0,63,2,12,1,12,N,1876,1,4959,0,0,0.0000,0.0000,4959,4959,0,4959,1,4959
219,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,1,1,1,1,Y,1779,0,271,0,0,0.0000,0.0000,271,271,0,271,1,271
219,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,1,3,Y,1779,0,1448,0,0,0.0000,0.0000,1448,1448,0,1448,1,1448
219,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,2,5,Y,1779,0,2391,0,0,0.0000,0.0000,2391,2391,0,2391,1,2391
219,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,3,1,Y,1779,0,487,0,0,0.0000,0.0000,487,487,0,487,1,487
219,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,4,5,Y,1779,0,3273,0,0,0.0000,0.0000,3273,3273,0,3273,1,3273
219,1,59,filler,filler_40,,/+/Twenty students were asked to vote on when to repair the dormitory./,Were forty students asked to vote?,N,,0,65,1,1,1,1,Y,3235,0,333,0,0,0.0000,0.0000,333,333,0,333,1,333
219,1,59,filler,filler_40,,/+/Twenty students were asked to vote on when to repair the dormitory./,Were forty students asked to vote?,N,,0,65,2,12,1,12,Y,3235,0,9025,0,0,0.0000,0.0000,9025,9025,0,9025,1,9025
219,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,1,1,1,1,N,3195,0,303,0,0,0.0000,0.0000,303,303,0,303,1,303
219,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,1,3,N,3195,0,1367,0,0,0.0000,0.0000,1367,1367,0,1367,1,1367
219,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,2,2,N,3195,0,944,0,0,0.0000,0.0000,944,944,0,944,1,944
219,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,3,4,N,3195,0,1465,0,0,0.0000,0.0000,1465,1465,0,1465,1,1465
219,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,4,1,N,3195,0,575,0,0,0.0000,0.0000,575,575,0,575,1,575
219,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,5,3,N,3195,0,1489,0,0,0.0000,0.0000,1489,1489,0,1489,1,1489
220,2,p1,practice,practice_1,,/+/The patient listened to the doctor's advice after he felt hopeless./,Did the patient follow the doctor?,Y,ins.jpg,1,1,1,1,1,1,N,2515,0,3679,0,0,0.0000,0.0000,3679,3679,0,3679,1,3679
220,2,p1,practice,practice_1,,/+/The patient listened to the doctor's advice after he felt hopeless./,Did the patient follow the doctor?,Y,ins.jpg,1,1,2,11,1,11,N,2515,0,10676,0,0,0.0000,0.0000,10676,10676,0,10676,1,10676
220,2,p2,practice,practice_2,,/+/The visitors knew little about how the painting was created./,Did the visitors know how the painting was created?,N,,1,2,1,1,1,1,N,2418,1,1998,0,0,0.0000,0.0000,1998,1998,0,1998,1,1998
220,2,p2,practice,practice_2,,/+/The visitors knew little about how the painting was created./,Did the visitors know how the painting was created?,N,,1,2,2,10,1,10,N,2418,1,11464,0,0,0.0000,0.0000,11464,11464,0,11464,1,11464
220,2,p3,practice,practice_3,,/+/The old lady lived further away from the city center./,Did the old lady live in the city center?,N,,1,3,1,1,1,1,N,2884,1,2544,0,0,0.0000,0.0000,2544,2544,0,2544,1,2544
220,2,p3,practice,practice_3,,/+/The old lady lived further away from the city center./,Did the old lady live in the city center?,N,,1,3,2,10,1,10,N,2884,1,8991,0,0,0.0000,0.0000,8991,8991,0,8991,1,8991
220,2,p4,practice,practice_4,,/+/The maid looked at the hostess with a nervous smile./,Did the maid feel nervous? ,Y,,1,4,1,1,1,1,Y,3212,1,2175,0,0,0.0000,0.0000,2175,2175,0,2175,1,2175
220,2,p4,practice,practice_4,,/+/The maid looked at the hostess with a nervous smile./,Did the maid feel nervous? ,Y,,1,4,2,10,1,10,Y,3212,1,11295,0,0,0.0000,0.0000,11295,11295,0,11295,1,11295
220,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,1,1,1,1,Y,1956,0,2591,0,0,0.0000,0.0000,2591,2591,0,2591,1,2591
220,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,1,3,Y,1956,0,4112,0,0,0.0000,0.0000,4112,4112,0,4112,1,4112
220,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,2,4,Y,1956,0,3638,0,0,0.0000,0.0000,3638,3638,0,3638,1,3638
220,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,3,1,Y,1956,0,1112,0,0,0.0000,0.0000,1112,1112,0,1112,1,1112
220,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,4,2,Y,1956,0,3481,0,0,0.0000,0.0000,3481,3481,0,3481,1,3481
220,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,1,1,1,1,Y,3228,1,2112,0,0,0.0000,0.0000,2112,2112,0,2112,1,2112
220,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,1,3,Y,3228,1,4328,0,0,0.0000,0.0000,4328,4328,0,4328,1,4328
220,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,2,2,Y,3228,1,1719,0,0,0.0000,0.0000,1719,1719,0,1719,1,1719
220,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,3,4,Y,3228,1,2926,0,0,0.0000,0.0000,2926,2926,0,2926,1,2926
220,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,4,1,Y,3228,1,833,0,0,0.0000,0.0000,833,833,0,833,1,833
220,2,p6,practice,practice_6,,/+/The busy workers * who were * offered a delicious pizza * felt * not so hungry./,Did someone offer the workers a pizza?,Y,,1,6,2,13,5,3,Y,3228,1,3456,0,0,0.0000,0.0000,3456,3456,0,3456,1,3456
220,2,1,filler,filler_6,,/+/The girl sang very well through learning experiences from her tutor./,Did the girl's tutor do a lot of help? ,Y,练习结束，现在开始正式实验。,0,7,1,1,1,1,Y,3060,1,3047,0,0,0.0000,0.0000,3047,3047,0,3047,1,3047
220,2,1,filler,filler_6,,/+/The girl sang very well through learning experiences from her tutor./,Did the girl's tutor do a lot of help? ,Y,练习结束，现在开始正式实验。,0,7,2,11,1,11,Y,3060,1,10486,0,0,0.0000,0.0000,10486,10486,0,10486,1,10486
220,2,2,filler,filler_7,,/+/Some important papers which lay in the office were stolen last night./,Were the papers still safe?,N,,0,8,1,1,1,1,N,1978,1,2687,0,0,0.0000,0.0000,2687,2687,0,2687,1,2687
220,2,2,filler,filler_7,,/+/Some important papers which lay in the office were stolen last night./,Were the papers still safe?,N,,0,8,2,12,1,12,N,1978,1,9005,0,0,0.0000,0.0000,9005,9005,0,9005,1,9005
220,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,1,1,1,1,Y,5363,0,1312,0,0,0.0000,0.0000,1312,1312,0,1312,1,1312
220,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,1,3,Y,5363,0,6096,0,0,0.0000,0.0000,6096,6096,0,6096,1,6096
220,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,2,2,Y,5363,0,1351,0,0,0.0000,0.0000,1351,1351,0,1351,1,1351
220,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,3,5,Y,5363,0,3372,0,0,0.0000,0.0000,3372,3372,0,3372,1,3372
220,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,4,1,Y,5363,0,481,0,0,0.0000,0.0000,481,481,0,481,1,481
220,2,3,target,target_1,C,/+/The cotton farmers * who were * warned about the bad floods * had * no other crops./,Did the farmers warn about the floods?,N,,0,9,2,14,5,3,Y,5363,0,1992,0,0,0.0000,0.0000,1992,1992,0,1992,1,1992
220,2,4,filler,filler_10,,/+/There was a big hole in the road which blocked the traffic./,Was there a big hole in the road?,Y,,0,10,1,1,1,1,Y,2363,1,1535,0,0,0.0000,0.0000,1535,1535,0,1535,1,1535
220,2,4,filler,filler_10,,/+/There was a big hole in the road which blocked the traffic./,Was there a big hole in the road?,Y,,0,10,2,12,1,12,Y,2363,1,13600,0,0,0.0000,0.0000,13600,13600,0,13600,1,13600
220,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,1,1,1,1,Y,11491,0,1648,0,0,0.0000,0.0000,1648,1648,0,1648,1,1648
220,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,1,3,Y,11491,0,5783,0,0,0.0000,0.0000,5783,5783,0,5783,1,5783
220,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,2,4,Y,11491,0,3568,0,0,0.0000,0.0000,3568,3568,0,3568,1,3568
220,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,3,1,Y,11491,0,520,0,0,0.0000,0.0000,520,520,0,520,1,520
220,2,5,target,target_2,G,/+/The sunburned boys * served the hot dogs * got * a stomach ache./,Did the boys serve the hot dogs?,N,,0,11,2,11,4,3,Y,11491,0,2287,0,0,0.0000,0.0000,2287,2287,0,2287,1,2287
220,2,6,filler,filler_17,,/+/The students who failed the exam were asked to take it again./,Should all students take the exam again?,N,,0,12,1,1,1,1,N,7099,1,1696,0,0,0.0000,0.0000,1696,1696,0,1696,1,1696
220,2,6,filler,filler_17,,/+/The students who failed the exam were asked to take it again./,Should all students take the exam again?,N,,0,12,2,12,1,12,N,7099,1,8104,0,0,0.0000,0.0000,8104,8104,0,8104,1,8104
220,2,7,filler,filler_25,,/+/The suitcase which Mike bought has been broken down by his son./,Has the suitcase been broken by Mike?,N,,0,13,1,1,1,1,N,2980,1,1488,0,0,0.0000,0.0000,1488,1488,0,1488,1,1488
220,2,7,filler,filler_25,,/+/The suitcase which Mike bought has been broken down by his son./,Has the suitcase been broken by Mike?,N,,0,13,2,12,1,12,N,2980,1,7791,0,0,0.0000,0.0000,7791,7791,0,7791,1,7791
220,2,8,filler,filler_24,,/+/The roommate has married the man who comes from the west of China./,Has the roommate married?,Y,,0,14,1,1,1,1,Y,2252,1,1151,0,0,0.0000,0.0000,1151,1151,0,1151,1,1151
220,2,8,filler,filler_24,,/+/The roommate has married the man who comes from the west of China./,Has the roommate married?,Y,,0,14,2,13,1,13,Y,2252,1,8790,0,0,0.0000,0.0000,8790,8790,0,8790,1,8790
220,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,1,1,1,1,Y,1779,0,831,0,0,0.0000,0.0000,831,831,0,831,1,831
220,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,1,3,Y,1779,0,6097,0,0,0.0000,0.0000,6097,6097,0,6097,1,6097
220,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,2,2,Y,1779,0,1823,0,0,0.0000,0.0000,1823,1823,0,1823,1,1823
220,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,3,4,Y,1779,0,2869,0,0,0.0000,0.0000,2869,2869,0,2869,1,2869
220,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,4,1,Y,1779,0,432,0,0,0.0000,0.0000,432,432,0,432,1,432
220,2,9,target,target_15,C,/+/The confused student * who was * asked about a question * lowered * his head silently./,Did the student ask about a question?,N,,0,15,2,13,5,3,Y,1779,0,2200,0,0,0.0000,0.0000,2200,2200,0,2200,1,2200
220,2,10,filler,filler_22,,/+/The girl's life was saved because the doctor acted so well./,Did the girl die?,N,,0,16,1,1,1,1,N,2227,1,856,0,0,0.0000,0.0000,856,856,0,856,1,856
220,2,10,filler,filler_22,,/+/The girl's life was saved because the doctor acted so well./,Did the girl die?,N,,0,16,2,11,1,11,N,2227,1,7520,0,0,0.0000,0.0000,7520,7520,0,7520,1,7520
220,2,11,target,target_4,C,/+/The convicted criminal * who was * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,1,1,1,1,Y,3900,1,1784,0,0,0.0000,0.0000,1784,1784,0,1784,1,1784
220,2,11,target,target_4,C,/+/The convicted criminal * who was * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,14,1,3,Y,3900,1,6495,0,0,0.0000,0.0000,6495,6495,0,6495,1,6495
220,2,11,target,target_4,C,/+/The convicted criminal * who was * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,14,2,2,Y,3900,1,1288,0,0,0.0000,0.0000,1288,1288,0,1288,1,1288
220,2,11,target,target_4,C,/+/The convicted criminal * who was * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,14,3,5,Y,3900,1,3152,0,0,0.0000,0.0000,3152,3152,0,3152,1,3152
220,2,11,target,target_4,C,/+/The convicted criminal * who was * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,14,4,1,Y,3900,1,640,0,0,0.0000,0.0000,640,640,0,640,1,640
220,2,11,target,target_4,C,/+/The convicted criminal * who was * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,14,5,3,Y,3900,1,2288,0,0,0.0000,0.0000,2288,2288,0,2288,1,2288
220,2,12,filler,filler_35,,/+/The company building was completed successfully in the third quarter./,Was the company building completed?,Y,,0,18,1,1,1,1,Y,3411,1,2047,0,0,0.0000,0.0000,2047,2047,0,2047,1,2047
220,2,12,filler,filler_35,,/+/The company building was completed successfully in the third quarter./,Was the company building completed?,Y,,0,18,2,10,1,10,Y,3411,1,7720,0,0,0.0000,0.0000,7720,7720,0,7720,1,7720
220,2,13,target,target_8,G,/+/The older kids * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,1,1,1,1,Y,5708,0,1191,0,0,0.0000,0.0000,1191,1191,0,1191,1,1191
220,2,13,target,target_8,G,/+/The older kids * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,2,12,1,3,Y,5708,0,3997,0,0,0.0000,0.0000,3997,3997,0,3997,1,3997
220,2,13,target,target_8,G,/+/The older kids * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,2,12,2,4,Y,5708,0,4959,0,0,0.0000,0.0000,4959,4959,0,4959,1,4959
