"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Ans","dat_AnsReactionTime","dat_Accuracy"
"1781","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",21,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The tornado was devastating to the family in the trailer park * by tearing through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1747,1
"1782","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",22,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/After working for years Joe had money. * He decided on a long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",4939,1
"1783","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",23,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Tom's cat brought a lot of fleas into his bed. * Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",1626,1
"1784","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",24,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ellen felt really hungry around ten o'clock. * She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",2002,1
"1785","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",25,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jill went to school to take a final exam. * Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"Y",1666,0
"1786","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",26,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Brazil wood is a hard and reddish wood. * Often it is used in making cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",1817,1
"1787","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",27,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The grey cloud hung heavily in the sky. * The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",3123,1
"1788","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",28,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/In Africa there are two species of kudu antelope * that have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",1418,1
"1789","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",29,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The birthday girl had enough cake. * She shared with the rest of the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",1653,1
"1790","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",30,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Greg had become increasingly aggressive. * His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",1934,1
"1791","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",31,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Cathy had begun working on the new project. * She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",3468,1
"1792","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",32,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Dick kicked the living room wall in his fury. * A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",1651,1
"1793","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",33,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Greyhounds are a tall and slender species of dog. * They are often kept as pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",1692,1
"1794","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",34,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The Churchill scholarship is given to students nationwide * who are planning to attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",2403,1
"1795","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",35,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Nancy finished her work quite early on Friday. * She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",1842,1
"1796","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",36,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/An onager was a catapult used in medieval warfare * to throw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Y",1979,1
"1797","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",37,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/A dog looked at a little girl eating ice cream. * She was knocked down and shouted for her mother./","Did the dog look at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"N",1700,1
"1798","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"a",38,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jane did poorly in her first test in English. * She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",2435,1
"1799","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",39,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Nausea is often experienced on small boats. * The sickness is caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"N",3459,1
"1800","3D4CH1LGEBW9XTHDBN7Z0C33G56G9A",3,"b",40,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The high school counselor offers guidance * that mostly pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Y",5122,1
"1801","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"prac",0.1,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Harry's girlfriend turned down his invitation. * He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"N",3455,0
"1802","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"prac",0.2,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Hoping to buy a new tent&#44 the smart brothers saved the money. * They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",2262,1
"1803","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"prac",0.3,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/John came back home from the city a while ago. * Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",2136,1
"1804","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"prac",0.4,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The college student knew she was not ready for the test * she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"N",4179,1
"1805","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"prac",0.5,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Lisa wanted to live closer to her new office. * She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",2260,1
"1806","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",1,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The paramedics ran out of the hospital * very quickly and went to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"N",4849,0
"1807","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",2,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Tony's friend suddenly pushed him into a pond. * He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony's friend push him into a pond?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Y",1700,1
"1808","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",3,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The taxidermist stuffed a variety of small animals. * Most of them had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"N",1761,1
"1809","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",4,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Rose came back to her apartment after work. * She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"N",1475,1
"1810","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",5,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Richard left home early after eating breakfast. * He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Y",3033,1
"1811","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",6,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The policeman tried to find the contraband * the smuggler had hidden in his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Y",1587,1
"1812","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",7,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Sharon decided to buy a foreign sports car. * She went to the bank hoping to get a loan./","Did Sharon decide to buy a pickup truck?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"N",1283,1
"1813","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",8,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/In Hollywood she saw several celebrities. * Many had recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",1383,1
"1814","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",9,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ann was falling behind in her schoolwork. * She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",2141,1
"1815","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",10,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jake majored in engineering in Vermont. * He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",1503,1
"1816","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",11,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The jester was employed by a king as a professional fool * to be an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",1917,1
"1817","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",12,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Bill wanted to major in engineering. * He applied to a program at MIT./","Did Bill want to major in engineering?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Y",1098,1
"1818","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",13,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The pilot took off his headset. * He spoke with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",1212,1
"1819","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",14,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Hoping to finish the film&#44 the director worked through the night. * He skipped his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"Y",1281,0
"1820","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",15,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Bob had his cleaning all done in the morning. * He turned on the TV for a weather report./","Did Bob clean last night?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",1156,1
"1821","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",16,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Before their act&#44 the circus lions wanted the fresh meat * the trainers had kept just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",1776,1
"1822","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",17,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/A jack can be very useful to have in your trunk. * It can raise your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",1467,1
"1823","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",18,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Grunions are fish that migrate along the West Coast * to spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",2458,1
"1824","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",19,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ed's father opposed his plan for the future. * They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",1680,1
"1825","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",20,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jerry finished working on his manuscript. * The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",1034,1
"1826","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",21,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The tornado was devastating to the family in the trailer park * by tearing through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1357,1
"1827","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",22,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/After working for years Joe had money. * He decided on a long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",1695,1
"1828","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",23,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Tom's cat brought a lot of fleas into his bed. * Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",1358,1
"1829","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",24,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ellen felt really hungry around ten o'clock. * She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",1275,1
"1830","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",25,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jill went to school to take a final exam. * Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",1205,1
"1831","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",26,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Brazil wood is a hard and reddish wood. * Often it is used in making cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",1490,1
"1832","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",27,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The grey cloud hung heavily in the sky. * The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",1392,1
"1833","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",28,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/In Africa there are two species of kudu antelope * that have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",1474,1
"1834","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",29,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The birthday girl had enough cake. * She shared with the rest of the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",1515,1
"1835","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",30,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Greg had become increasingly aggressive. * His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",1305,1
"1836","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",31,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Cathy had begun working on the new project. * She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"Y",3944,0
"1837","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"a",32,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Dick kicked the living room wall in his fury. * A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",3173,1
"1838","3U4J9857OFE9STL9G4H1L5L052X7BF",3,"b",33,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Greyhounds are a tall and slender species of dog. * They are often kept as pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",1381,1
